jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;9484;36.0;367.0;234.8;77.9;2226723.0;167.0;261.0;296.0;54.1;45.9;0;0.0
1;Tues;8492;0.0;345.0;212.9;86.2;1807627.0;129.0;242.0;291.0;49.05;50.95;3;0.03532736693358455
2;Wed;9837;42.0;339.0;221.7;72.8;2180592.0;152.0;245.0;283.0;51.08;48.92;0;0.0
3;Thur;9638;0.0;345.0;214.6;82.0;2068103.0;141.0;237.0;285.0;49.44;50.56;2;0.020751193193608634
4;Fri;10369;20.0;346.0;221.0;78.6;2291296.0;155.0;236.0;293.0;50.92;49.08;0;0.0
5;Sat;9874;0.0;354.0;221.7;80.5;2189125.0;165.0;238.0;287.0;51.08;48.92;45;0.45574235365606647
6;Sun;9731;93.0;360.0;285.4;34.7;2777598.0;270.0;289.0;307.0;65.77;34.230000000000004;0;0.0
