jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;9763;0.0;434.0;239.0;75.6;2333845.0;191.0;216.0;253.0;52.89;47.11;1;0.010242753252074157
1;Tues;9666;60.0;420.0;217.4;70.7;2101041.0;172.0;204.0;235.0;48.09;51.91;0;0.0
2;Wed;10335;60.0;427.0;224.8;73.2;2323371.0;181.0;207.0;234.0;49.74;50.26;0;0.0
3;Thur;10402;65.0;434.0;221.9;73.5;2307832.0;174.0;207.0;231.0;49.09;50.91;0;0.0
4;Fri;10802;67.0;434.0;221.4;72.9;2392027.0;176.0;206.0;239.0;48.99;51.01;0;0.0
5;Sat;10447;28.0;434.0;221.3;80.4;2312305.0;170.0;207.0;239.0;48.97;51.03;0;0.0
6;Sun;10098;7.0;434.0;249.4;78.9;2518237.0;206.0;229.0;262.0;55.17;44.83;0;0.0
