jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;10042;187.0;511.0;409.7;95.8;4114663.0;323.0;470.0;482.0;69.33;30.67;0;0.0
1;Tues;9818;115.0;508.0;385.9;114.8;3788287.0;270.0;461.0;481.0;65.29;34.709999999999994;0;0.0
2;Wed;10355;193.0;510.0;403.9;93.5;4181961.0;310.0;460.0;482.0;68.33;31.67;0;0.0
3;Thur;10599;120.0;510.0;389.4;105.9;4127149.0;286.0;447.0;479.0;65.89;34.11;0;0.0
4;Fri;11035;224.0;518.0;417.5;82.0;4607035.0;344.0;464.0;482.0;70.64;29.36;0;0.0
5;Sat;10722;299.0;518.0;465.5;26.0;4991175.0;453.0;472.0;483.0;78.77;21.230000000000004;0;0.0
6;Sun;10356;359.0;510.0;478.8;18.7;4957978.0;474.0;482.0;489.0;81.01;18.989999999999995;0;0.0
