jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;7890;10.0;210.0;133.9;38.4;1056423.0;107.0;135.0;165.0;30.43;69.57;0;0.0
1;Tues;7648;0.0;223.0;114.7;45.5;877390.0;80.0;114.0;152.0;26.07;73.93;1;0.01307531380753138
2;Wed;8228;1.0;216.0;112.2;44.0;923455.0;79.0;115.0;141.0;25.51;74.49;0;0.0
3;Thur;8433;7.0;206.0;105.2;43.0;887075.0;70.0;104.0;137.0;23.91;76.09;0;0.0
4;Fri;8600;0.0;235.0;105.7;46.3;908896.0;67.0;108.0;141.0;24.02;75.98;1;0.011627906976744186
5;Sat;8481;2.0;215.0;112.0;46.2;949801.0;77.0;118.0;145.0;25.45;74.55;0;0.0
6;Sun;8005;38.0;259.0;159.2;31.0;1274329.0;141.0;159.0;177.0;36.18;63.82;0;0.0
