jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;9809;596.0;1754.0;1453.2;253.9;14253983.0;1225.0;1512.0;1693.0;76.04;23.959999999999994;0;0.0
1;Tues;9364;524.0;1743.0;1384.1;294.0;12960714.0;1113.0;1469.0;1675.0;72.43;27.569999999999993;0;0.0
2;Wed;10045;480.0;1743.0;1376.5;286.6;13827428.0;1137.0;1445.0;1662.0;72.03;27.97;0;0.0
3;Thur;10266;388.0;1743.0;1348.2;304.5;13840292.0;1097.25;1415.0;1647.0;70.55;29.450000000000003;0;0.0
4;Fri;10725;401.0;1738.0;1330.9;319.0;14273596.0;1077.0;1390.0;1653.0;69.64;30.36;0;0.0
5;Sat;10371;354.0;1736.0;1250.4;397.8;12967716.0;938.0;1351.0;1634.0;65.43;34.56999999999999;0;0.0
6;Sun;10006;585.0;1741.0;1578.5;169.7;15794671.0;1499.0;1641.0;1677.75;82.6;17.400000000000006;0;0.0
