jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;12.0;2.6;2.9;123574.0;0.0;2.0;4.0;15.97;84.03;15538;32.134510785266684
1;Tues;46263;0.0;15.0;2.9;3.1;132461.0;0.0;2.0;5.0;17.9;82.1;13866;29.972115945788214
2;Wed;48177;0.0;15.0;2.9;3.5;138948.0;0.0;2.0;5.0;18.03;81.97;18610;38.6283911410009
3;Thur;48397;0.0;12.0;2.5;3.0;119977.0;0.0;1.0;4.0;15.49;84.51;19102;39.46938859846685
4;Fri;52783;0.0;15.0;3.4;3.6;177123.0;0.0;2.0;6.0;20.97;79.03;15950;30.21806263380255
5;Sat;52273;0.0;14.0;2.8;3.1;147437.0;0.0;2.0;5.0;17.63;82.37;15636;29.912191762477764
6;Sun;50458;0.0;11.0;1.7;2.1;84643.0;0.0;1.0;3.0;10.48;89.52;20428;40.485155971302866
