jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;3.2;2.1;152955.0;2.0;3.0;4.0;39.54;60.46;5066;10.477116207887825
1;Tues;46262;0.0;8.0;3.2;2.0;147999.0;2.0;3.0;4.0;39.99;60.01;5697;12.314642687302754
2;Wed;48176;0.0;8.0;2.9;2.0;141437.0;1.0;3.0;4.0;36.7;63.3;4957;10.289355695782131
3;Thur;48397;0.0;8.0;3.0;2.1;147114.0;2.0;3.0;5.0;38.0;62.0;4386;9.062545199082587
4;Fri;52783;0.0;8.0;3.1;2.2;163820.0;1.0;3.0;5.0;38.8;61.2;6400;12.125116041149612
5;Sat;52273;0.0;8.0;3.6;2.4;187949.0;2.0;3.0;6.0;44.94;55.06;6625;12.673846919059553
6;Sun;50458;0.0;8.0;3.4;2.6;170462.0;1.0;3.0;6.0;42.23;57.77;9590;19.00590590193825
