jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;3.7;2.2;177473.0;2.0;3.0;5.0;45.88;54.12;2830;5.852790933344363
1;Tues;46258;0.0;8.0;3.9;2.1;179322.0;2.0;4.0;5.0;48.46;51.54;1426;3.0827100177266633
2;Wed;48177;0.0;8.0;4.3;2.1;206840.0;3.0;4.0;6.0;53.67;46.33;1554;3.225605579425867
3;Thur;48397;0.0;8.0;4.1;2.4;199646.0;2.0;4.0;6.0;51.56;48.44;3128;6.46321052957828
4;Fri;52783;0.0;8.0;4.5;2.5;237711.0;3.0;4.0;7.0;56.29;43.71;3050;5.778375613360362
5;Sat;52273;0.0;8.0;4.4;2.1;229803.0;3.0;5.0;6.0;54.95;45.05;1763;3.372678055592753
6;Sun;50458;0.0;8.0;4.7;2.1;234690.0;3.0;5.0;6.0;58.14;41.86;1409;2.792421419794681
