jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;2.9;1.9;139132.0;1.0;3.0;4.0;35.97;64.03;4686;9.691229086096003
1;Tues;46258;0.0;8.0;3.9;2.3;178463.0;2.0;4.0;6.0;48.22;51.78;2519;5.445544554455446
2;Wed;48176;0.0;8.0;3.2;2.1;154344.0;2.0;3.0;5.0;40.05;59.95;4877;10.123297907671871
3;Thur;48396;0.0;8.0;3.1;2.2;149513.0;1.0;3.0;5.0;38.62;61.38;5356;11.067030333085379
4;Fri;52783;0.0;8.0;3.2;2.3;169210.0;1.0;3.0;5.0;40.07;59.93;7126;13.500558892067522
5;Sat;52273;0.0;8.0;2.6;2.2;133811.0;1.0;2.0;4.0;32.0;68.0;10768;20.599544698027664
6;Sun;50458;0.0;8.0;2.1;1.9;105481.0;1.0;2.0;3.0;26.13;73.87;11714;23.215347417654286
