jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;12.0;4.2;2.7;202596.0;2.0;4.0;6.0;34.92;65.08;6218;12.859595061319876
1;Tues;46267;0.0;12.0;4.7;3.0;216241.0;2.0;5.0;7.0;38.95;61.05;2358;5.096505068407288
2;Wed;48176;0.0;12.0;4.8;2.8;229258.0;2.0;5.0;7.0;39.66;60.34;3471;7.204832281634009
3;Thur;48396;0.0;12.0;3.9;2.6;187246.0;2.0;4.0;6.0;32.24;67.75999999999999;4412;9.116455905446731
4;Fri;52783;0.0;12.0;4.4;2.9;233620.0;2.0;4.0;7.0;36.88;63.12;4044;7.6615576985014116
5;Sat;52273;0.0;12.0;4.2;3.0;217353.0;2.0;4.0;6.0;34.65;65.35;5536;10.590553440590744
6;Sun;50458;0.0;11.0;2.2;2.2;111937.0;1.0;2.0;3.0;18.49;81.51;11003;21.806254706884936
