jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;4.8;2.0;230622.0;3.0;5.0;6.0;59.62;40.38;232;0.47980476909395486
1;Tues;46260;0.0;8.0;5.0;2.0;231621.0;4.0;5.0;7.0;62.59;37.41;670;1.448335495028102
2;Wed;48176;0.0;8.0;5.2;2.0;248519.0;4.0;5.0;7.0;64.48;35.519999999999996;870;1.8058784456991033
3;Thur;48397;0.0;8.0;5.1;1.9;245077.0;4.0;5.0;7.0;63.3;36.7;630;1.3017335785275947
4;Fri;52783;0.0;8.0;4.4;2.2;234678.0;3.0;5.0;6.0;55.58;44.42;1751;3.3173559668832766
5;Sat;52273;0.0;8.0;4.7;1.9;244753.0;3.0;5.0;6.0;58.53;41.47;630;1.205211103246418
6;Sun;50458;0.0;8.0;4.8;2.0;242268.0;3.0;5.0;6.0;60.02;39.98;184;0.36465971699235006
