jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;3.6;2.0;173903.0;2.0;3.0;5.0;44.96;55.04;2197;4.543668438359564
1;Tues;46263;0.0;8.0;3.5;1.8;160617.0;2.0;3.0;5.0;43.4;56.6;931;2.012407323346951
2;Wed;48177;0.0;8.0;3.6;1.8;172523.0;2.0;3.0;5.0;44.76;55.24;575;1.1935155779728917
3;Thur;48397;0.0;8.0;3.7;1.8;178002.0;3.0;3.0;5.0;45.97;54.03;1107;2.287331859412774
4;Fri;52783;0.0;8.0;3.6;1.8;189543.0;2.0;3.0;4.0;44.89;55.11;1047;1.9835932023568192
5;Sat;52273;0.0;8.0;3.7;1.8;191033.0;2.0;4.0;5.0;45.68;54.32;2497;4.77684464254969
6;Sun;50458;0.0;8.0;3.6;2.2;182002.0;2.0;3.0;5.0;45.09;54.91;3205;6.351817353046098
