jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;14.0;3.8;2.7;186151.0;2.0;4.0;6.0;24.06;75.94;3425;7.08332471614998
1;Tues;46262;0.0;15.0;4.7;3.0;218107.0;2.0;4.0;7.0;29.47;70.53;1365;2.950585793956163
2;Wed;48177;0.0;16.0;4.5;3.1;219050.0;2.0;4.0;6.0;28.42;71.58;1634;3.391659920709052
3;Thur;48397;0.0;16.0;4.6;3.0;222142.0;2.0;4.0;6.0;28.69;71.31;2270;4.690373370250222
4;Fri;52783;0.0;16.0;5.0;3.5;265638.0;2.0;4.0;7.0;31.45;68.55;2254;4.27031430574238
5;Sat;52273;0.0;16.0;5.0;3.7;263565.0;2.0;4.0;7.0;31.51;68.49;2753;5.266581217837124
6;Sun;50458;0.0;15.0;3.9;3.2;198157.0;1.0;3.0;6.0;24.54;75.46000000000001;3651;7.235720797494946
