jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;4.4;2.4;212340.0;3.0;5.0;6.0;54.89;45.11;4576;9.463735445577317
1;Tues;46261;0.0;8.0;4.4;2.3;202178.0;2.0;4.0;6.0;54.63;45.37;1709;3.6942565011564814
2;Wed;48177;0.0;8.0;4.4;2.3;212620.0;3.0;4.0;6.0;55.17;44.83;3141;6.519708574631047
3;Thur;48397;0.0;8.0;5.0;2.1;239812.0;3.0;5.0;7.0;61.94;38.06;2256;4.661445957394053
4;Fri;52783;0.0;8.0;5.2;2.2;273648.0;4.0;6.0;7.0;64.8;35.2;1649;3.124111929977455
5;Sat;52273;0.0;8.0;4.8;2.5;249400.0;3.0;5.0;7.0;59.64;40.36;3897;7.455091538652842
6;Sun;50458;0.0;8.0;4.4;2.6;222682.0;2.0;5.0;7.0;55.17;44.83;4125;8.175115938007849
