jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;12.0;2.0;1.7;94346.0;1.0;2.0;3.0;16.26;83.74;10635;21.994498790147457
1;Tues;46260;0.0;8.0;2.2;1.9;99902.0;1.0;2.0;3.0;18.0;82.0;10423;22.531344574146132
2;Wed;48176;0.0;9.0;2.3;1.9;112318.0;1.0;2.0;4.0;19.43;80.57;7365;15.287695117901029
3;Thur;48397;0.0;10.0;2.7;2.1;130327.0;1.0;2.0;4.0;22.44;77.56;8764;18.10856044796165
4;Fri;52783;0.0;9.0;2.2;2.0;118542.0;0.0;2.0;3.0;18.72;81.28;13580;25.72798059981433
5;Sat;52273;0.0;9.0;2.1;1.9;110074.0;1.0;2.0;3.0;17.55;82.45;12531;23.972222753620414
6;Sun;50458;0.0;10.0;1.7;1.6;86336.0;0.0;2.0;3.0;14.26;85.74;15261;30.244956201197038
