jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;4.0;2.4;193040.0;2.0;4.0;6.0;49.9;50.1;1679;3.472380203917027
1;Tues;46258;0.0;8.0;3.8;2.1;177019.0;2.0;4.0;6.0;47.83;52.17;893;1.9304768904838083
2;Wed;48177;0.0;8.0;4.0;2.1;193408.0;2.0;4.0;6.0;50.18;49.82;339;0.7036552711874962
3;Thur;48397;0.0;8.0;4.4;2.3;210625.0;2.0;5.0;6.0;54.4;45.6;1199;2.4774262867533112
4;Fri;52784;0.0;8.0;4.7;2.2;250523.0;3.0;5.0;7.0;59.33;40.67;380;0.7199151257956957
5;Sat;52273;0.0;8.0;4.5;2.3;234535.0;2.0;5.0;6.0;56.08;43.92;690;1.31999311307941
6;Sun;50458;0.0;8.0;4.3;2.5;218499.0;2.0;5.0;6.0;54.13;45.87;2642;5.2360378929010265
