jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;16.0;8.2;4.2;394252.0;5.0;8.0;12.0;50.96;49.04;322;0.6659359295183339
1;Tues;46264;0.0;16.0;6.7;4.1;310399.0;3.0;6.0;9.0;41.93;58.07;357;0.7716583088362441
2;Wed;48176;0.0;16.0;7.4;3.9;356141.0;4.0;7.0;10.0;46.2;53.8;444;0.9216207240119562
3;Thur;48397;0.0;16.0;7.4;3.9;358565.0;4.0;7.0;11.0;46.31;53.69;346;0.7149203463024567
4;Fri;52784;0.0;16.0;6.7;3.8;355712.0;4.0;7.0;10.0;42.12;57.88;976;1.8490451652015762
5;Sat;52273;0.0;16.0;6.2;3.9;324542.0;3.0;5.0;9.0;38.8;61.2;1029;1.9685114686358158
6;Sun;50458;0.0;16.0;5.9;4.4;295489.0;2.0;5.0;9.0;36.6;63.4;2071;4.10440366245194
