jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;2.8;2.3;134445.0;1.0;2.0;4.0;34.76;65.24000000000001;4775;9.875292122515667
1;Tues;46264;0.0;8.0;3.4;2.3;159157.0;2.0;3.0;5.0;43.0;57.0;3057;6.60772955213557
2;Wed;48177;0.0;8.0;3.5;2.2;168927.0;2.0;3.0;5.0;43.83;56.17;2999;6.224962118853395
3;Thur;48397;0.0;8.0;3.8;2.4;183293.0;2.0;3.0;5.0;47.34;52.66;2903;5.998305680104139
4;Fri;52760;0.0;8.0;3.6;2.2;190847.0;2.0;3.0;5.0;45.22;54.78;1904;3.608794541319181
5;Sat;52273;0.0;8.0;3.5;2.2;180805.0;2.0;3.0;5.0;43.24;56.76;3569;6.827616551565818
6;Sun;50458;0.0;8.0;3.2;2.3;159186.0;1.0;3.0;4.0;39.44;60.56;3334;6.607475524198343
