jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;32.0;12.7;8.2;613987.0;6.0;12.0;18.0;39.68;60.32;743;1.5366161355034849
1;Tues;46263;0.0;32.0;10.9;6.7;505805.0;6.0;10.0;15.0;34.17;65.83;599;1.294771199446642
2;Wed;48177;0.0;32.0;9.9;6.1;474931.0;5.0;9.0;14.0;30.81;69.19;793;1.6460136579695706
3;Thur;48397;0.0;30.0;10.4;6.4;502940.0;5.0;10.0;14.0;32.47;67.53;1487;3.0725044940802118
4;Fri;52783;0.0;32.0;13.1;7.6;690651.0;8.0;12.0;18.0;40.89;59.11;830;1.5724759865865905
5;Sat;52273;0.0;32.0;12.7;8.0;664971.0;6.0;12.0;19.0;39.75;60.25;1032;1.9742505691274652
6;Sun;50458;0.0;32.0;14.3;8.6;721480.0;8.0;13.0;22.0;44.68;55.32;123;0.243767093424234
