jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;4.6;2.1;221416.0;3.0;5.0;6.0;57.24;42.76;823;1.7020660558807106
1;Tues;46260;0.0;8.0;4.6;2.2;213370.0;3.0;5.0;6.0;57.66;42.34;1471;3.1798530047557283
2;Wed;48177;0.0;8.0;4.8;2.0;231587.0;3.0;5.0;7.0;60.09;39.91;198;0.4109844946758827
3;Thur;48397;0.0;8.0;4.8;1.9;234616.0;3.0;5.0;7.0;60.6;39.4;307;0.6343368390602723
4;Fri;52783;0.0;8.0;5.0;2.3;265763.0;3.0;5.0;7.0;62.94;37.06;2140;4.054335676259402
5;Sat;52273;0.0;8.0;4.6;2.2;242779.0;3.0;5.0;6.0;58.06;41.94;2206;4.220151894859679
6;Sun;50458;0.0;8.0;4.3;2.2;219300.0;3.0;4.0;6.0;54.33;45.67;2299;4.5562646161163745
