jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;2.1;1.7;101135.0;1.0;2.0;3.0;26.14;73.86;11069;22.892064608193905
1;Tues;46265;0.0;8.0;2.5;1.8;113927.0;1.0;2.0;4.0;30.78;69.22;6453;13.947908786339566
2;Wed;48176;0.0;8.0;2.7;2.0;131130.0;1.0;3.0;4.0;34.02;65.97999999999999;7516;15.601129192959151
3;Thur;48397;0.0;7.0;2.5;1.9;122213.0;1.0;2.0;4.0;31.57;68.43;7868;16.257206025166848
4;Fri;52783;0.0;7.0;2.8;1.9;148685.0;1.0;3.0;4.0;35.21;64.78999999999999;8895;16.85201674781653
5;Sat;52273;0.0;8.0;2.4;1.6;122924.0;1.0;2.0;3.0;29.39;70.61;5285;10.110382032789394
6;Sun;50458;0.0;8.0;2.1;1.8;108342.0;1.0;2.0;3.0;26.84;73.16;8748;17.337191327440642
