jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;4.2;2.4;204806.0;2.0;5.0;6.0;52.95;47.05;3648;7.544516369201497
1;Tues;46261;0.0;8.0;4.7;2.1;218162.0;3.0;5.0;7.0;58.95;41.05;166;0.35883357471736455
2;Wed;48176;0.0;8.0;4.2;2.3;201677.0;2.0;4.0;6.0;52.33;47.67;1361;2.825058120225839
3;Thur;48397;0.0;8.0;4.3;2.3;210278.0;3.0;4.0;6.0;54.31;45.69;2725;5.630514288075707
4;Fri;52783;0.0;8.0;4.1;2.3;214455.0;2.0;4.0;6.0;50.79;49.21;3714;7.036356402629634
5;Sat;52273;0.0;8.0;3.8;2.2;199500.0;2.0;4.0;5.0;47.71;52.29;3048;5.830926099516002
6;Sun;50458;0.0;8.0;3.9;2.4;195352.0;2.0;4.0;6.0;48.39;51.61;3686;7.305085417575014
