jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;5.0;2.1;241248.0;4.0;5.0;7.0;62.37;37.63;661;1.3670299671168282
1;Tues;46262;1.0;8.0;5.3;1.7;245776.0;4.0;5.0;7.0;66.41;33.59;0;0.0
2;Wed;48176;0.0;8.0;5.4;1.7;261248.0;4.0;6.0;7.0;67.78;32.22;27;0.05604450348721355
3;Thur;48397;0.0;8.0;5.3;2.0;258469.0;4.0;6.0;7.0;66.76;33.239999999999995;143;0.2954728598880096
4;Fri;52783;0.0;8.0;5.3;2.2;280756.0;4.0;6.0;7.0;66.49;33.510000000000005;667;1.2636644374135613
5;Sat;52273;0.0;8.0;4.9;2.1;254327.0;3.0;5.0;7.0;60.82;39.18;892;1.7064258795171503
6;Sun;50458;0.0;8.0;4.8;2.0;241852.0;3.0;5.0;6.0;59.91;40.09;247;0.48951603313646996
