jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;4.3;2.7;206401.0;2.0;4.0;7.0;53.36;46.64;6391;13.217380514135627
1;Tues;46259;0.0;8.0;4.2;2.3;192236.0;3.0;4.0;6.0;51.95;48.05;3790;8.193000281026395
2;Wed;48177;0.0;8.0;4.1;2.3;199167.0;2.0;4.0;6.0;51.68;48.32;3830;7.949851588932479
3;Thur;48397;0.0;8.0;3.8;2.3;183163.0;2.0;4.0;6.0;47.31;52.69;2736;5.653242969605554
4;Fri;52783;0.0;8.0;3.8;2.3;198115.0;2.0;4.0;6.0;46.92;53.08;3653;6.920788890362426
5;Sat;52273;0.0;8.0;3.9;2.4;202568.0;2.0;4.0;6.0;48.44;51.56;5128;9.810035773726398
6;Sun;50458;0.0;8.0;4.6;2.5;230695.0;3.0;5.0;7.0;57.15;42.85;5763;11.421380157754966
