jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;16.0;10.5;4.0;506265.0;7.0;10.0;14.0;65.44;34.56;46;0.09513370421690484
1;Tues;46259;0.0;16.0;9.1;3.9;422266.0;6.0;9.0;12.0;57.05;42.95;204;0.44099526578611725
2;Wed;48177;0.0;16.0;9.6;3.9;464276.0;7.0;10.0;13.0;60.23;39.77;193;0.40060609834568367
3;Thur;48397;0.0;16.0;9.3;3.7;448112.0;6.0;9.0;12.0;57.87;42.13;30;0.061987313263218796
4;Fri;52783;0.0;16.0;9.3;4.0;489025.0;6.0;10.0;12.0;57.91;42.09;376;0.7123505674175398
5;Sat;52273;0.0;16.0;9.2;4.6;478772.0;6.0;9.0;13.0;57.24;42.76;830;1.5878178026897252
6;Sun;50458;0.0;16.0;10.8;4.0;545431.0;8.0;11.0;14.0;67.56;32.44;134;0.265567402592255
