jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;3.4;2.2;165621.0;2.0;3.0;5.0;42.82;57.18;3919;8.104977974479349
1;Tues;46259;0.0;8.0;3.2;2.0;147521.0;2.0;3.0;5.0;39.86;60.14;2540;5.490823407336951
2;Wed;48177;0.0;8.0;3.6;2.2;173700.0;2.0;3.0;5.0;45.07;54.93;3015;6.258172987110032
3;Thur;48397;0.0;8.0;3.4;2.1;165483.0;2.0;3.0;5.0;42.74;57.26;2471;5.105688369113788
4;Fri;52783;0.0;8.0;3.5;2.2;186079.0;2.0;3.0;5.0;44.07;55.93;2217;4.200215978629483
5;Sat;52273;0.0;8.0;3.4;2.4;176845.0;1.0;3.0;5.0;42.29;57.71;5945;11.372984140952308
6;Sun;50458;0.0;8.0;3.3;2.4;164183.0;1.0;3.0;5.0;40.67;59.33;7250;14.368385588013794
