jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;28198;0.0;24.0;8.4;7.2;237864.0;2.0;7.0;14.0;35.15;64.85;4568;16.199730477338818
1;Tues;26112;0.0;24.0;7.2;5.9;188978.0;2.0;7.0;11.0;30.16;69.84;5568;21.323529411764707
2;Wed;25816;0.0;21.0;6.4;5.5;163986.0;1.0;6.0;10.0;26.47;73.53;5963;23.098078710876976
3;Thur;25537;0.0;24.0;5.1;4.4;129012.0;1.0;4.0;8.0;21.05;78.95;4703;18.41641539726671
4;Fri;30140;0.0;24.0;7.3;6.5;219959.0;0.0;7.0;12.0;30.41;69.59;7814;25.925680159256803
5;Sat;29237;0.0;24.0;7.5;6.2;219096.0;1.0;7.0;12.0;31.22;68.78;5936;20.30304066764716
6;Sun;28800;0.0;24.0;11.4;8.1;327788.0;4.0;12.0;18.0;47.42;52.58;4968;17.25
