jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;3.2;2.1;156599.0;1.0;3.0;5.0;40.48;59.52;3535;7.310818356668666
1;Tues;46262;0.0;8.0;3.0;2.0;140975.0;2.0;3.0;5.0;38.09;61.91;5045;10.905278630409407
2;Wed;48177;0.0;8.0;3.1;1.9;150729.0;2.0;3.0;5.0;39.11;60.89;2762;5.733026132801959
3;Thur;48397;0.0;8.0;3.2;1.8;156819.0;2.0;3.0;4.0;40.5;59.5;3549;7.333099159038784
4;Fri;52783;0.0;8.0;3.4;1.9;178368.0;2.0;3.0;5.0;42.24;57.76;2134;4.042968379970824
5;Sat;52273;0.0;8.0;3.5;2.1;181516.0;2.0;3.0;5.0;43.41;56.59;2936;5.616666347827751
6;Sun;50458;0.0;8.0;3.6;2.3;181462.0;2.0;4.0;5.0;44.95;55.05;5034;9.976614213801579
