jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;3.4;2.1;164520.0;2.0;3.0;5.0;42.53;57.47;3166;6.547680598928713
1;Tues;46262;0.0;8.0;3.2;2.1;147092.0;1.0;3.0;5.0;39.74;60.26;4333;9.366218494660846
2;Wed;48177;0.0;8.0;3.5;2.2;169558.0;2.0;3.0;5.0;43.99;56.01;3038;6.305913610228947
3;Thur;48397;0.0;8.0;3.6;2.4;173990.0;2.0;3.0;6.0;44.94;55.06;5244;10.835382358410646
4;Fri;52783;0.0;8.0;3.4;2.3;179871.0;1.0;3.0;5.0;42.6;57.4;5096;9.654623647765378
5;Sat;52273;0.0;8.0;3.2;2.3;165637.0;1.0;3.0;5.0;39.61;60.39;3858;7.380483232261397
6;Sun;50458;0.0;8.0;3.1;2.1;154939.0;1.0;3.0;5.0;38.38;61.62;4201;8.325736255895992
