jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;8.0;2.7;1.9;130744.0;1.0;2.0;4.0;33.8;66.2;5050;10.444026223812381
1;Tues;46258;0.0;8.0;3.2;1.9;149378.0;2.0;3.0;4.0;40.37;59.63;2875;6.215141164771499
2;Wed;48176;0.0;8.0;3.1;1.9;147695.0;2.0;3.0;4.0;38.32;61.68;2274;4.720192627034208
3;Thur;48397;0.0;8.0;2.9;2.0;138134.0;1.0;3.0;4.0;35.68;64.32;4708;9.72787569477447
4;Fri;52783;0.0;8.0;2.8;2.0;148272.0;1.0;3.0;4.0;35.11;64.89;6195;11.73673341795654
5;Sat;52273;0.0;8.0;2.7;2.2;140637.0;1.0;2.0;4.0;33.63;66.37;8526;16.31052359726819
6;Sun;50458;0.0;8.0;2.2;2.0;112981.0;1.0;2.0;3.0;27.99;72.01;9820;19.461730548178682
