jour;jours;nb_data;min;max;mean;std;sum;Q1;median;Q3;taux_dispo;taux_occ;penurie;taux_penurie
0;Mon;48353;0.0;7.0;2.5;1.9;119907.0;1.0;2.0;4.0;31.0;69.0;8026;16.598763261845182
1;Tues;46262;0.0;8.0;2.8;2.0;131740.0;1.0;3.0;4.0;35.6;64.4;5871;12.69076131598288
2;Wed;48177;0.0;8.0;2.9;2.0;141720.0;1.0;3.0;4.0;36.77;63.23;5287;10.974116279552483
3;Thur;48397;0.0;7.0;3.1;2.0;150216.0;1.0;3.0;5.0;38.8;61.2;6422;13.269417525879703
4;Fri;52783;0.0;8.0;3.0;1.8;157421.0;2.0;3.0;4.0;37.28;62.72;4303;8.152245988291684
5;Sat;52273;0.0;6.0;2.6;1.4;134053.0;2.0;3.0;3.0;32.06;67.94;4532;8.669867809385343
6;Sun;50458;0.0;7.0;2.3;1.8;118309.0;1.0;2.0;3.0;29.31;70.69;7945;15.745768758175116
